,date,data,url,positive,negative,neutral,compound
29,2018-04-19," In a bid to ease the cash crunch, State Bank of India (SBI) on Thursday allowed those looking to withdraw cash to do so from its point of sale (PoS) devices available with merchants.This facility will be available for customers of all banks, and can be used in about 80% of SBI’s PoS devices across the country.“To reach out and facilitate maximum number of people looking for convenient cash withdrawal, State Bank of India, country’s largest lender, is also providing facilities of cash through ‘Cash@POS’ initiative,” SBI said in a release. “Debit card holders of SBI and all other banks can withdraw cash from PoS machines installed by SBI across various merchant locations.”According to the the Reserve Bank of India guidelines, customers can withdraw up to ₹1,000 a day a card in Tier 1 and Tier 2 cities, and ₹2,000 a card a day in Tier 3 to Tier 6 cities.The bank pointed out that it would not charge any fees for this facility at present.“SBI has a total of 6.08 lakh PoS machines, of which 4.78 lakh PoS machines are enabled to dispense cash to the customers of SBI and the banks who have enabled this facility for their customers,” the release said.A recent report by SBI estimated the shortfall of currency in circulation at ₹70,000 crore.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.
Printable version | Jun 7, 2018 3:08:42 AM | http://www.thehindu.com/news/national/sbi-allows-cash-withdrawal-from-its-pos-devices-to-fight-cash-crunch/article23603512.ece
",http://www.thehindu.com/news/national/sbi-allows-cash-withdrawal-from-its-pos-devices-to-fight-cash-crunch/article23603512.ece,0.045,0.0,0.955,0.8172
30,2018-02-21,"The adoption of blockchain by India’s banks could help avert frauds such as the one at Punjab National Bank as the disaggregated and transparent nature of the technology, which updates information across all users simultaneously, would have ensured that various officials would have instantly been alerted to the creation of the letters of undertaking (LoUs), according to bankers and blockchain specialists.“Transaction reconciliation systems at present do not result in immediate notification,” Mrutyunjay Mahapatra, Deputy Managing Director and Chief Information Officer at State Bank of India, told The Hindu. “Using blockchain, all parties on the chain will be immediately notified about a transaction.”Blockchain, a distributed ledger technology originally developed as an accounting system for the cryptocurrency Bitcoin, is being researched across the banking and financial services industries for the potential benefits it may offer in an increasingly digitised business environment. Central banks including the U.S. Federal Reserve and the Reserve Bank of India have been examining the technology to understand the regulatory challenges it may pose.“Blockchain potentially has far-reaching implications for the financial sector, and this is prompting more and more banks, insurers and other financial institutions to invest in research into potential applications of this technology,” the RBI’s Working Group on FinTech and Digital Banking said in a report. “Market participants in other securities markets are exploring the usage of blockchain or distributed database technology to provide various services such as clearing and settlement, trading,” the report noted. “Indian securities market may also see such developments in the near future and, therefore, there is a need to understand the benefits, risks and challenges such developments may pose.”SBI was convinced of blockchain’s utility, especially its potential to improve internal fraud monitoring, and had already implemented it in its reconciliation systems and in several cross-country payment gateways, according to Mr. Mahapatra. “In blockchain, from the source system it will try to match the transactions, so one can immediately verify any transaction using blockchain.”Suveer Kumar Gupta, CEO of Shivalik Mercantile Cooperative Bank said blockchain would ensure easy tracking of entries.“If the LoUs were on the blockhain, then they would have been there for everybody to see, and every entry into the chain leaves a clear record of who made that entry, and where.”Blockchains, Mr Gupta explained, are immutable and distributed ledgers, which means that anything recorded on them cannot be changed or deleted, and is instantly uploaded to all users on that blockchain.  “If my bank wants to lend to a borrower, I need to know what all he has borrowed from other institutions as well. For that, we have the CIBIL score at present, but that data is prone to human error.”However, Mr. Mahapatra pointed out that simply depending on technology to prevent frauds is fraught, since they take place at the human level, where an official with the correct authentication can misuse the system.“The modus operandi of the fraud as it appears right now is that somebody used all the authentication methods and it was compromised at the user level,” Mr. Mahapatra said. “If that is the case, then any technology can be hoodwinked. Here, what was given into the system is not in doubt, the one who gave it into the system is in doubt.”Still, blockchain’s technology is such that even human error can be greatly mitigated, Kartik Mandaville, CEO of SpringRole, a blockchain solutions company said. “Blockchain can fix this by having everything linked to the same database.”“The Core Banking Solution is definitely a good first step, and this is why something like this fraud could not have happened in SBI, because everything is linked to the core system, even the foreign banking system. In PNB, the SWIFT system was not connected to CBS.” “Blockchain takes this one step further towards a decentralised system where you need multiple branches to give their approval before any sort of transaction is approved or an LoU is issued,” Mr. Mandaville added. Another big challenge that blockchain can address is providing a basis for the trust banks have in each other, thereby preventing such frauds from taking place.“Another big challenge is the trust between banks,” Mr. Gupta said. “I trust that, say, ICICI Bank is giving correct information only because we feel that we should trust each other. There is no tangible backing of that trust. Once blockchain comes in, that trust will be backed up by clear tangible proof.” “For example, Axis Bank in Hong Kong gave loans to Nirav Modi only because they trusted what was coming from PNB Mumbai,” Mr. Gupta added. “Had it been on blockchain, those clear entries would have been there that show whether the information is correct or not. That is one way such frauds can be prevented.”“Blockchain is not a panacea for all issues facing the banking system today,” said Jesse Chenard, Founder and CEO of Monetago, a blockchain company that works closely with financial institutions. “However, blockchain is an ideal technology to ensure proof of integrity to the data and reduce incidents of fraud.”Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/blockchain-tech-could-help-prevent-frauds-like-at-pnb/article22818844.ece,0.128,0.041,0.831,0.997
31,2018-03-10,"Hill County Properties Limited, formerly known as Maytas Properties Limited, has been directed to pay compensation of ₹1 lakh apart from refunding money to a petitioner, who had complained of deficiency in service.The State Consumer Disputes Redressal Forum of Telangana was dealing with a complaint filed by Kukatpally resident Dr. K. Sudhakar (49).The complainant contended that he had obtained a loan from the State Bank of India (SBI) and paid ₹ 43,76,00 for a flat in Hill County township. However, till the time of moving the Commission, the construction was incomplete, Dr. Sudhakar alleged, seeking a refund and penalisation of SBI for releasing large amounts to the company without verifying the status of the project.While the counsel for Hill County said that the apartment construction is now complete, the Commission noted that it was not the case when Dr. Sudhakar sought the termination of the agreement. The commission also said that it was unjust that the complainant continue to pay the EMI for the apartment.“The monies paid by the complainant are lying with the opposite party 1, which is nothing but debt repayable to the complainant,” an excerpt from the judgment reads. The commission also said that the rules of limitation, which were invoked by the counsel for Hill County, are not meant to destroy the right of parties.Coming down heavily on SBI, which is the second respondent, the Commission noted, “The bank has undoubtedly violated the terms of the tripartite agreement, and released the amount without bothering to verify as to the stage and nature of construction. In other words, the bank financed a non-existent project or incomplete project, duping its own customer.” It also said both parties have shown deficiency in service and unfair trade practices.Apart from refund and compensation to the petitioner, the Commission directed Hill County to refund the amount it had received from SBI.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/news/cities/Hyderabad/1-lakh-fine-slapped-on-hyderabad-property-firm/article23037060.ece,0.077,0.084,0.839,0.794
32,2018-02-27," Google on Tuesday announced a deeper integration with the State Bank of India (SBI) for its digital payment app Tez that will allow users to now create a SBI UPI Id — @oksbi and get access to exclusive offers for the SBI customers.Launched in September last year, Tez claims to have processed over 250 million transactions till date and has over 13.5 million monthly active users across the country.“This partnership with Google Tez will drive innovation and deliver exciting new opportunities for our 40 crore plus customer base,” Rajnish Kumar, SBI chairman, said in a statement.Tez is built on the Unified Payments Interface (UPI), allowing users make payments from their bank accounts to other accounts from over 70 UPI-enabled banks. “We are still in very early stages of building a vibrant digital payments ecosystem that brings together millions of smartphone users, small merchants, large businesses, and financial institutions. This partnership is an important step forward in that journey,” added Diana Layfield, VP, head of finance and commerce products, Next Billion Users at Google.The app is available in English and seven other languages — Hindi, Bengali, Gujarati, Kannada, Marathi, Tamil and Telugu.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/Industry/googles-digital-payment-app-tez-integrates-with-sbi/article22867118.ece,0.133,0.0,0.867,0.9774
33,2018-04-18,"State Bank of India has said the cash situation in its automated teller machines (ATMs) is improving and steps are taken on a continuous basis to improve the situation.The statement comes amid reports of cash crunch in some parts of the country with ATMs running dry. The ATM manufacturers blamed banks for the situation, saying lenders are not meeting the cash requirement of ATMs.“Availability of cash in SBI ATMs has improved in the last 24 hours. Efforts are being made on a continuous basis to improve the cash availability further in a few geographies,” said Neeraj Vyas, DMD (Chief Operating Officer) of SBI, in a statement.“Overall issue of less cash should come to normalcy within soonest possible time. We are constantly monitoring the situation and making immense efforts to ensure the supply of currency in abundance at all our ATMs,” he added. The SBI has close to 60,000 ATMs of the two lakh ATMs in the country.A SBI report released on Wednesday said that during FY18, ATM withdrawals increased by 12.2% in H2 compared to H1. This growth was much higher compared to FY16 or FY15 and even the 5-year average (8.2% during FY12 to FY16).“Cash withdrawals in H2 are always more than the H1 due to many reasons like festival and procurement season that fall in H2 but in FY18 such a large increase is still not self explanatory,” the report said.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/Industry/sbi-says-cash-situation-is-improving-in-its-atms/article23587244.ece,0.1,0.008,0.892,0.963
34,2018-05-16,,http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/sbi-official-sent-to-judicial-custody/article23899144.ece,0.0,0.0,1.0,0.0
35,2018-03-12," The Central Bureau of Investigation (CBI) on Monday registered a case of alleged hacking of a foreign travel card database and 374 unauthorised online transactions involving $1.41 million through three prepaid cards issued by the State Bank of India (SBI).The FIR names one Sandeep Kumar Poojary, to whom the prepaid cards were issued. The primary card had an upper limit of only $200. The accused is an on-site resource of Yalamanchili Software operations team, which provides the prepaid card application. More persons are suspected to be involved in the case registered under various provisions of the IPC and the IT Act. The SBI, in its complaint, said manpower resources for handling the system operations was also provided by Yalamanchili Software, while database support resources were extended by IT services company MPhasis. On February 28 last year, Yalamanchili Software’s COO reported the incident to the bank, stating that the balance in the prepaid card system had been altered fraudulently for authorisation of three foreign travel cards belonging to a single user. The authorisation had mainly happened over e-commerce websites of four merchants: Neteller.com, Entropay, Swiftvoucher and Skrill.com. These transactions were carried out from November 8, 2016, to February 12, 2017. The primary card was issued by the bank’s NRI Seawoods branch in Navi Mumbai on November 7, 2016. Two more add-ons were issued to the user on November 29 and December 7, 2016, by the same branch.All the merchant transactions came via VISA with the merchant country code as Great Britain, and the transaction and billing currency as U.S. dollars, according to the FIR.Yalamanchili Software Exports told the bank that while the transactions happened on the prepaid card system, the balance appeared to have been altered manually via the Oracle Database access. Post authorisation, settlement transactions and authorisation were deleted, and also the general ledger entry.Therefore, the balance sheet generated on the prepaid card system did not show any difference.After the cheating was detected, SBI blocked the three cards, barred users from transacting on the four merchant sites, and revoked the privilege of application user for executing database package, said the bank.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.
Printable version | Jun 7, 2018 3:10:26 AM | http://www.thehindu.com/news/national/cbi-lens-on-hacking-of-foreign-travel-card-data/article23164362.ece
",http://www.thehindu.com/news/national/cbi-lens-on-hacking-of-foreign-travel-card-data/article23164362.ece,0.036,0.032,0.933,0.5466
36,2018-03-22,"The Supreme Court on Thursday directed Reliance Communications (RCom) to maintain ‘status quo’ on the sale of its assets to buyers, including the Mukesh Ambani-led Reliance Jio.A bench, comprising Justices A.K Goel, R. F. Nariman and U. U. Lalit, refused to lift the stay on the sale of RCom’s assets ordered by the National Company Law Tribunal (NCLT) and upheld by the Bombay High Court.RCom and a consortium of lenders, led by the State Bank of India (SBI), had filed Special Leave Petitions in the Supreme Court challenging the rulings of the Bombay High Court and the NCLT in the matter.The Supreme Court issued notices to the respondents, Ericsson and minority investors holding about 4% stake in Reliance Infratel, allowing them time to file their replies by March 28, 2018.The court’s directive came a day after the debt-laden RCom approached the top court seeking relief from the orders of the Bombay High Court and the National Company Law Tribunal (NCLT) Mumbai bench, barring it from selling its wireless assets to Reliance Jio without prior approval, on an appeal from Ericsson.The Swedish telecom equipment maker’s Indian arm had filed an appeal with the NCLT for recovery of ₹1,150 crore from RCom.RCom had agreed to sell its spectrum, mobile towers and other infrastructure, including 1.78 lakh km of optic fibre for ₹25,000 crore.The matter would now come up for hearing on April 5, 2018.“As legally advised, RCom remains confident that its asset monetisation programme will be completed expeditiously to protect the interests of its secured lenders, much in advance of the time limit of 31st August, 2018, prescribed by the RBI for resolution of such cases,” the telecom services provider said in a statement.RCom owes 35 Indian lenders ₹45,000 crore, of which SBI’s exposure is ₹4,000 crore.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/sc-directs-rcom-to-maintain-status-quo-on-asset-sale-to-jio/article23325240.ece,0.14,0.018,0.842,0.9884
37,2018-03-21,"The Central Bureau of Investigation (CBI) on Wednesday searched the premises of Chennai-based Kanishk Gold Private Limited (KGPL) and its directors in Chennai and Kancheepuram, including that of KGPL promoter-director Bhoopesh Kumar Jain. The agency action followed complaints by a consortium of 14 banks, led by State Bank of India (SBI), of having been cheated to the tune of ₹824.15 crore by KGPL. Statutory auditors and stock auditors have also been accused of having failed to report the irregularities. The SBI has alleged that it had an exposure of ₹240.46 crore to Kanishk Gold as on December 31, 2017. While the Punjab National Bank (PNB) had to recover ₹128 crore, Syndicate Bank had an exposure of about ₹55 crore, the Union Bank of India around ₹54 crore and the IDBI Bank at ₹49 crore.The company’s loan amounts were taken over by the SBI from ICICI Bank in 2008. In March 2011, it became a multiple banking arrangement and the next year, a consortium was formed.“The company’s banking exposure was periodically increased and the enhancement of working capital limits was based on reported growth of current assets and sales of the company. As on March 31, 2008, the company’s current assets stood at ₹24 crore, which was reportedly increased to ₹980.08 crore as on March 31, 2016,” alleged the complaint. The first sign of KGPL’s financial problems were noticed when it allegedly delayed servicing interest for March 2017 to eight member banks. Interests were also not paid to all the member banks for the next month, as alleged. Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.
Printable version | Jun 7, 2018 3:11:11 AM | http://www.thehindu.com/news/national/cbi-sleuths-search-kanishk-premises/article23314995.ece
",http://www.thehindu.com/news/national/cbi-sleuths-search-kanishk-premises/article23314995.ece,0.064,0.068,0.867,-0.2714
38,2018-01-05,"State Bank of India (SBI) — the country’s largest lender — has hinted at lowering the minimum balance that customers are required to maintain in their savings accounts.“That is something we have been looking at continuously,” P.K. Gupta, managing director, SBI said. “We brought it back in April and we reviewed it in October; now also we are in the process of reviewing it. It should happen very soon.” he added.Currently, customers of the bank in metro and urban areas are required to maintain an average monthly balance of ₹3,000, while the same for semi-urban areas is ₹2,000 and for rural areas, it is ₹1,000.The penalty for not maintaining the minimum balance ranges from ₹20-₹50 a month depending on the extent of shortfall and the location of the branch. of branches.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/sbi-hints-at-revising-downwards-minimum-balance-amount-penalty/article22377261.ece,0.028,0.036,0.936,0.126
39,2018-05-12,"Srikar Aditya was distraught when he drew money from an ATM at Vanasthalipuram late on Friday. He drew ₹10,000 using his debit card, and got five notes of ₹2,000, all torn and defaced.Never having faced such a situation, Mr. Aditya tried calling a contact number mentioned in a flyer pasted inside the State Bank of India’s ATM, but could not get through.“I just waved the notes at the CC camera and walked out. With no idea on whom to approach, I went to a police station and lodged a complaint so that there would be some proof,” he said.He was accompanied by another person, who also received damaged currency notes amounting to ₹28,000 from the ATM. “He told me he drew his entire salary, but is stuck with bad notes,” Mr. Aditya said.To add to their woes, the damaged notes were dispensed on Friday night, leaving them no opportunity to approach the bank for the next two days.Both filed complaints against the bank in Vanasthalipuram police station, and Mr. Aditya posted a picture of the notes along with the complaint copy on his Twitter handle.“All 5 notes(Rs.10000)(2000 denomistions) withdrawn from @TheOfficialSBI ATM at vanastalipuram are torn and unusable. Is @TheOfficialSBI trying to cheat the public with such kind of notes. How do you even dare to put in the ATMs with your sticker @TheOfficialSBI . Made a police complaint in vanastalipuram. I need to wait till Monday because its a holiday tomorrow for banks. @TheOfficialSBI who will take care my mental trauma and who is going to deal with my cash requirements for these two days. @cyberabadpolice,” the two tweets by Mr. Aditya read.When contacted, SBI officials said it was rare for damaged notes to be placed inside the ATM, as they are sorted beforehand. Only ATM-fit notes are loaded into the machines.However, among the notes dispensed to Mr. Aditya is a plastered one bearing State Bank of Hyderabad’s name, suggesting that the tear was joined by the SBH.The SBI officials blamed the vendors who place cash inside the ATMs and informed that the notes drawn from any ATM may be exchanged with the currency chest branch of the same bank. As a precaution, the customer may show the notes to the CC camera inside the ATM cabin.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/news/cities/Hyderabad/atm-dispenses-damaged-notes-in-hyderabad/article23867607.ece,0.043,0.136,0.821,-0.99
40,2018-06-02,"The Central Bureau of Investigation (CBI) has registered a case against 15 persons, including the then branch manager of the State Bank of India (SBI), for allegedly sanctioning housing loans in Uttarakhand’s Haridwar in 2015 in violation of norms. All the loans turned non-performing assets.The SBI had lodged a complaint with the CBI alleging that Sujeet Lohani, while working as the chief manager of the bank’s Haridwar branch, connived with Vijay Kumar Kushwaha, Ajay Kumar Kushwara and other borrowers and sanctioned housing loans without adhering to the laid-down guidelines. The bank has so far identified 12 such loans worth ₹3 crore. The bank found that the mandatory documents had never been collected from the borrowers.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.
Printable version | Jun 7, 2018 3:09:57 AM | http://www.thehindu.com/news/national/cbi-books-former-sbi-manager/article24069274.ece
",http://www.thehindu.com/news/national/cbi-books-former-sbi-manager/article24069274.ece,0.054,0.038,0.909,0.3164
41,2018-05-30,"The nationwide two-day strike called by the trade unions of Public Sector Banks (PSBs) under the banner United Forum of Bank Unions (UFBU) affected the banking operations in the district here on Wednesday. Most of the banks wore a deserted look as over 2,000 employees of 325 PSB branches participated in the strike against the 2% salary hike. This affected the daily transactions apart from the salary transactions of government and private companies due to the month-end. Though cash were available at the ATMs on Wednesday, the public fear that ATMs will ran dry on Thursday and the situation would get worse as cash will be filled only by Friday afternoon.The employees also staged a demonstration on the premises of SBI in the town and raised slogans demanding increase in salary. They said that non-performing assets (NPAs) were affecting the banks and wanted stringent measures to be in place for collecting money from the defaulters. At a protest held at SBI at Kottai branch, protesters wanted the Union Government to stop privatisation of public sector banks and ensure better service to its customers. Swaminathan, coordinator, said that there are 600 branches in the district in which over 3,000 employees were working. Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/news/cities/Coimbatore/banking-operations-hit/article24038138.ece,0.076,0.089,0.835,0.1759
42,2018-05-10,"In yet another financial fraud, a senior official of State Bank of India’s Machilipatnam branch has allegedly diverted Rs. 2.6 crore from the account of Krishna District Grandhalaya Samstha (KDGS) to a group of customers.On April 30, the Krishna District police launched the investigation into the case following a complaint by the KDGS as well as SBI Chief Manager B.V.V. Sarma.According to the police, SBI Deputy Manager (Machilipatnam branch) M. Vamsi Krishna Murthy reportedly cleared all the 31 cheques, worth of above Rs. 3.56 crore, of the Krishna District Grandhalaya Samsthaduring the financial year 2017-18, which the samstha received from various local bodies as ‘Library cess’.“Preliminary investigation has confirmed that the prime accused, Mr. Murthy, diverted Rs. 2.6 crore to the accounts of his known customers instead of depositing it in the account of the KDGS,” Deputy Superintendent of Police Darmendra told
The Hindu
.The fraud occurred between July and December 2017.Of late, seven customers, in whose account the money has been credited, have been identified.",http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/sbi-official-accused-of-diverting-library-cess/article23831943.ece,0.054,0.068,0.878,-0.6808
43,2018-02-16,"State Bank of India (SBI) has an exposure of $212 million linked to the fraud perpetrated at Punjab National Bank (PNB), SBI Chairman Rajnish Kumar said, adding that the exposure was mainly to PNB and that he did not see any liabilities accruing to SBI as a consequence of the fraud.“We do not have exposure to (Nirav) Modi. My exposure is to PNB,” Mr. Kumar told mediapersons before inaugurating the Global NRI Center at Kochi on Friday. “We are not worried... the regulator is there, judicial system is there... there is also a categorical statement by the MD of PNB, that all bonafide transactions... they will honour. This is something which will get sorted out between the banks.” 　PNB, India’s second-largest lender, was defrauded of ₹11,500 crore through issuances of letters of undertaking (LoUs) in a scam whose dimensions are still unfolding. 　Speaking on the sidelines of the press meet, Mr. Kumar said of the SBI group’s $212 million exposure to PNB — connected with the LoU transactions initiated on behalf of firms controlled by Nirav Modi — $90 million was made through SBI’s Mauritius subsidiary. “There has been absolutely no slip up or lapse from our side. We have followed standard operating procedure in this regard.” He added that the bank was “100% confident” of recovering the amount.Mr. Kumar also separately said SBI had “a small exposure to Gitanjali Gems,” without providing additional details on the nature or extent of that exposure. 　　　He also said that SBI’s exposure to the gems and jewellery industry was less than 1% of the total domestic loan book.“My domestic loan book is ₹16 lakh crore and gems and jewellery sector exposure is less than 1%,” he said.The SBI chief observed that risk management in banks was a continuous process.“We have to keep updating it. Operational risk is unknown, while credit risk is a calculated risk. In operational risk —what hits and when, is unpredictable. The question is what to do when every level of security is breached. That is unfortunate. 　“We have to constantly review, upgrade, look for gaps in processes, compliance standards, effectiveness of audit systems... Banking is a complex business. Volumes are large. Risk culture, compliance culture all need to be good.”　Asked about the impact of recent RBI norms to accelerate recognition of bad loans and initiation of insolvency proceedings he said, “Guidelines have made it easier... there are two key elements to the new norms: whatever the bank feels is sustainable debt needs a rating; two, unless you get back 20% in payment, you can’t upgrade the asset.”　Asked if this would add to the bank’s provisioning burden, he said, “It would not make much of an impact.” He added that exact numbers were being worked out on the nature of the impact.　Mr. Kumar said, “It is important that there are adequate number of benches at the NCLT.” A majority of insolvency cases, taken to the NCLT in the first list shared by the RBI, would likely see completion by the first quarter of FY19, he added.　Recognition of stressed loans at SBI was ‘almost over’, the chairman said adding, “From next year onwards, 2018-19, we will enter into what I call the normal position. Normal for me is 2% or below on gross fresh slippages.”　On additional capital that the government is set to provide public sector banks, he said the amount accruing to SBI would be meant for growth and expansion. “We will raise ₹20,000 crore from the market. The recap amount of ₹8,800 crore is towards growth. It is not needed for provisioning.” 　SBI would also look to monetise some of its non-banking assets by FY20. “FY2018-19 will see no IPO from us. The year after, ie FY20, we will go for IPO [of some of our assets], because we believe we can add lot more value before going for IPO. Three companies are prime candidates for the IPO — SBI MF, SBI General, SBI Card.”Earlier, the bank unveiled its Global NRI Center to help centralise NRI operations for the bank across the country. The centre is meant to be a single-point of contact for all NRI banking related services. To further enhance the experience for its 33 lakh NRI customers, SBI also introduced services such as wealth management, SBI Intelligent Assist, free post box service, SBI Mingle and a remittance facility for U.S.-based customers.　As of January 2018, the bank had an NRI deposit base of ₹1.95 lakh crore.Asked if interest rates, especially or home loans, would start moving upward after a period that saw declines, he said, “There is no scope for bringing it down further. Whether it will go up or not, we will review the position when our asset liability committee meets this month.”　SBI had merged 5 of its associate banks and Bharat Mahila Bank with itself earlier this financial year. Following the merger, Mr. Kumar said, the branch rationalisation process was ‘almost complete’. “We rationalised about 1,600 branches.” He added that headcount since the merger had dropped from 2.78 lakh to 2.65 lakh currently. “About 3,500 employees opted for the voluntary retirement scheme that was offered. The remaining reached the age of superannuation.”　On the changes to the minimum account balance that customers are required to maintain, he said that a review was going on for the rules determining balance effective April 1. “Monthly average balance requirements may remain the same. Anyway our charges are amongst the lowest.” He highlighted the fact that SBI had 14 crore accounts that were Basic Savings Bank Deposit accounts which attracted no penalties. “A normal savings bank account yields us no more than ₹120 a year. If that customer does 5 transactions in a month using the SBI debit card but in another bank’s ATM, our outgo is ₹1,080 a year. Look at the comparison.”He added that he expected growth in the infrastructure sector to pick up in fiscal 2018-19. “Things will improve in the roads sector and in renewables. Government spends are increasing.”　(With inputs from G. Krishnakumar. The writer was in Kochi at the invitation of SBI)Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/sbis-exposure-in-pnb-fraud-is-212-million/article22775910.ece,0.049,0.036,0.915,0.9349
44,2018-05-14,,http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/sbi-official-arrested-in-financial-fraud-case/article23877404.ece,0.0,0.0,1.0,0.0
45,2018-05-22,"State Bank of India (SBI), the country’s largest lender, posted it’s highest ever loss in the fourth quarter — of ₹7,718 crore due to provisions made for losses in its bond portfolio and for bad loans.This the second consecutive quarter that the lender has made a loss. In the Oct-Dec quarter, the bank made a loss of ₹2,416 crore while during the fourth quarter of the previous financial year, the loss was ₹3,442 crore. The numbers are not exactly comparable on a year-on-year basis, since the lender merged all its five associate banks and Bharatiya Mahila Bank at the beginning of 2017-18.The bank has made ₹24,080 crore provision for bad loans and ₹4,761 crore for investments, mainly in its bond portfolio.“Let me confirm that the recognition [of bad loans] is completed,” SBI chairman Rajnish Kumar said at the press conference.He pointed to the ‘strength’ of the balance sheet as the loan loss coverage ratio improved by almost 500 basis points to 50.38% in one year. “Our capital position is also strong,” he said. The bank’s capital adequacy ratio was 12.6% as on March 31, including tier-I capital of 10.36%.The other reason for the bank’s confidence in improving its performance is that the resolution of stressed assets has started, resulting in banks recovering loans, albeit after taking deep haircuts.Last week, lenders successfully sold Bhushan Steel — that was referred for bankruptcy following default — to Tata Steel. The SBI has recovered 72% of the loans given to the steel company from the sale.The SBI has an exposure of ₹49,116 crore for the 12 companies against which bankruptcy proceedings were initiated by banks, after being identified by the Reserve Bank of India (RBI) for action under the Insolvency and Bankruptcy Code. The SBI has made a provision of 56% on these accounts and expects to take 52% on these accounts, Mr. Kumar said.There was also a second list of accounts, where SBI has an exposure of ₹28,510 crore and has made 63% provisioning. However, proportion of haircut from these accounts are expected to be higher, a bank official said.The SBI expects resolution of the first list of accounts that was referred to the National Company Law Tribunal (NCLT) by the end of September, and for the second list by the end of the financial year.“Resolution of NCLT accounts will lead to lower GNPAs, in addition to better margins,” the bank said in a presentation to the investors.Shares of SBI rose 3.7% to close at ₹254.15 on the BSE, while the overall indices ended almost flat.“Last year [2017-18] was disappointing. There is hope this year. FY20 will happiness,” Mr. Kumar said indication that a real turn around for the bank would start from the next financial year.The SBI reported a gross NPA of 10.91% at the end of March which is 56 bps higher than the preceding quarter. It aims to bring down gross NPA below 6% by March 2020.During the period under review, ₹29,037 crore worth loans slipped into the NPA category, of which ₹17,435 crore was from stressed standard asset category. SBI has classified telecom player Aircel as NPA and has provided 50% of its exposure after the company filed for bankruptcy.Going ahead, the SBI said it has redefined the segment that lends to large corporates which will now comprise of only AA rated companies. The lender expected loan growth to be 10% and deposit growth of 9% this fiscal. It is also planning to divest a stake in the merchant banking arm — SBI Caps — by roping in a partner and is looking to sell between 26-49%.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/Industry/sbi-posts-q4-net-loss-of-7718-crores/article23958557.ece,0.052,0.064,0.883,-0.7712
